Recency,Frequency,Monetary,T,AvgBasketsize,TotalTransactions,Churned
37,10,2391086.98,341,49.00917431192661,10,0
129,9,619832.56,372,47.32567049808429,9,0
98,3,73758.76,341,47.96875,3,0
251,2,45943.09,372,45.588235294117645,2,1
190,14,263296.63,372,56.16279069767442,14,0
7,7,209859.97,341,54.21621621621622,7,0
37,2,56609.7,129,59.705882352941174,2,0
68,7,533456.82,372,50.95169082125604,7,0
37,2,17407.19,160,34.72727272727273,2,0
7,24,1175152.21,372,50.9746835443038,24,0
37,3,139359.37,372,53.56896551724138,3,0
7,2,85203.84,68,49.645161290322584,2,0
68,1,59315.79,68,51.10526315789474,1,0
372,1,8550.08,372,50.0,1,1
37,6,41057.08,310,56.73684210526316,6,0
221,2,77117.11,341,55.74285714285714,2,1
7,1,15597.09,7,47.0,1,0
7,15,330013.28,372,47.744360902255636,15,0
7,5,270350.4,282,50.4811320754717,5,0
129,4,155064.07,282,49.58620689655172,4,0
98,4,118516.48,310,48.23913043478261,4,0
98,1,94386.04,98,55.642857142857146,1,0
372,1,3139.8900000000003,372,39.0,1,1
160,2,30634.63,190,52.18181818181818,2,0
129,1,9829.86,129,36.5,1,0
372,1,57940.68,372,68.78571428571429,1,1
98,3,63775.1,282,47.903225806451616,3,0
251,1,15479.07,251,50.5,1,1
251,1,37018.14,251,45.30769230769231,1,1
98,3,87869.44,160,55.78787878787879,3,0
68,1,27022.739999999998,68,46.2,1,0
7,19,588600.04,310,48.873873873873876,19,0
68,3,71175.19,341,54.44444444444444,3,0
98,1,134366.26,98,46.24528301886792,1,0
68,1,188744.91999999998,68,48.258823529411764,1,0
37,2,22739.66,372,38.5,2,0
7,1,14539.4,7,37.142857142857146,1,0
282,2,29921.37,310,61.36363636363637,2,1
7,6,188636.96,341,56.354838709677416,6,0
68,1,61749.3,68,50.38709677419355,1,0
37,2,83898.69,37,44.0,2,0
98,2,85180.23,98,44.411764705882355,2,0
37,16,463108.14,372,53.689655172413794,16,0
37,9,728067.56,251,49.34285714285714,9,0
221,1,10131.08,221,47.833333333333336,1,1
190,2,22656.77,251,43.54545454545455,2,0
37,4,213304.28,310,51.36363636363637,4,0
98,1,83261.48,98,50.13333333333333,1,0
190,1,70286.79,190,54.61538461538461,1,0
37,2,110430.42,160,58.303030303030305,2,0
251,1,19292.12,251,60.2,1,1
37,6,251636.75,341,49.896907216494846,6,0
282,2,44754.67,282,51.125,2,1
7,2,21607.72,282,48.333333333333336,2,0
68,4,93856.29,282,51.58620689655172,4,0
251,1,9140.36,251,55.6,1,1
98,2,132144.03,221,44.625,2,0
282,1,48167.68,282,36.34782608695652,1,1
7,20,436031.14,282,49.45652173913044,20,0
98,1,36068.48,98,40.25,1,0
37,6,309988.52,251,53.52100840336134,6,0
98,2,145524.46,98,48.421875,2,0
37,7,380457.27,251,50.8235294117647,7,0
221,2,28288.49,372,60.111111111111114,2,1
37,5,201605.55000000002,251,49.916666666666664,5,0
37,11,240507.1,372,52.305263157894736,11,0
37,4,141123.0,251,51.01923076923077,4,0
129,1,26603.62,129,53.666666666666664,1,0
7,3,83809.73,221,49.17142857142857,3,0
251,1,58568.91,251,43.77777777777778,1,1
190,2,143303.03,221,52.403225806451616,2,0
190,2,30439.63,221,46.92857142857143,2,0
37,2,53392.92,68,51.666666666666664,2,0
98,1,54872.52,98,48.0,1,0
68,11,305980.56,282,52.19512195121951,11,0
37,3,258222.82,98,56.473684210526315,3,0
160,5,80318.27,372,53.774193548387096,5,0
37,6,633778.64,341,48.371647509578544,6,0
37,21,212178.81,372,53.9625,21,0
37,4,554038.62,282,51.04326923076923,4,0
372,1,20527.760000000002,372,46.0,1,1
190,1,11217.67,190,93.5,1,0
37,5,40432.85,341,45.705882352941174,5,0
372,1,9158.27,372,46.22222222222222,1,1
37,1,78096.43,37,47.40625,1,0
68,2,145964.71,310,47.471698113207545,2,0
37,6,51492.26,310,51.15,6,0
37,4,343230.08,98,45.453416149068325,4,0
37,17,685220.62,372,51.6412213740458,17,0
37,3,21022.809999999998,190,60.166666666666664,3,0
7,23,311875.76,282,55.98290598290598,23,0
68,2,249021.81,98,48.91836734693877,2,0
37,5,195134.2,341,48.21739130434783,5,0
7,17,445001.58,282,52.04117647058823,17,0
372,1,3842.71,372,63.0,1,1
68,1,20435.41,68,50.5,1,0
98,6,115082.45,282,55.52272727272727,6,0
7,5,57717.18,190,41.0,5,0
7,31,746059.85,372,50.11387900355872,31,0
68,2,153242.27,68,51.46774193548387,2,0
68,9,1506677.02,372,50.61904761904762,9,0
7,4,129916.29,68,43.983870967741936,4,0
98,3,38073.89,98,51.4375,3,0
68,3,33247.11,221,53.07692307692308,3,0
282,2,4690.25,310,17.666666666666668,2,1
68,2,157914.05,282,48.8,2,0
160,4,23398.190000000002,251,56.0,4,0
251,1,37904.44,251,52.76190476190476,1,1
251,2,9879.05,282,43.2,2,1
7,17,777066.63,372,50.669871794871796,17,0
7,18,377246.34,372,48.27922077922078,18,0
7,29,762175.4,372,53.09507042253521,29,0
37,3,336142.24,129,51.51219512195122,3,0
68,1,62460.28,68,50.333333333333336,1,0
98,5,207214.69,282,56.936708860759495,5,0
37,10,1010151.9,372,51.208955223880594,10,0
7,5,47870.07,372,40.09090909090909,5,0
37,11,1126286.31,282,50.225950782997764,11,0
37,21,1599302.8800000001,372,51.29588607594937,21,0
221,4,225045.03,341,50.08510638297872,4,1
98,1,58896.07,98,51.10526315789474,1,0
282,3,3519.5,310,65.0,3,1
37,9,614522.03,372,51.03389830508475,9,0
372,1,114584.84,372,49.577777777777776,1,1
37,8,527966.28,372,50.039408866995075,8,0
37,1,76369.05,37,52.77777777777778,1,0
282,1,108722.85,282,49.5945945945946,1,1
37,16,585196.49,372,52.90350877192982,16,0
98,2,140738.36000000002,129,55.093023255813954,2,0
310,8,401519.02,372,49.94736842105263,8,1
37,5,448999.55,372,50.04864864864865,5,0
372,1,102607.95999999999,372,47.28260869565217,1,1
68,4,612004.9400000001,282,47.237918215613384,4,0
37,26,1666584.75,251,48.99101796407186,26,0
68,4,209353.65,341,51.595238095238095,4,0
37,1,93064.87,37,62.642857142857146,1,0
68,3,133456.19,129,49.471698113207545,3,0
98,7,313466.81,341,46.8828125,7,0
68,1,214.89,68,29.0,1,0
310,1,2914.4,310,80.0,1,1
190,2,47361.15,190,58.25,2,0
68,2,2329.02,68,43.0,2,0
37,8,482619.98,372,51.53367875647668,8,0
37,7,594969.75,190,50.68595041322314,7,0
98,18,936627.51,310,51.23184357541899,18,0
7,19,1145724.94,372,49.424778761061944,19,0
37,4,113024.89,68,41.8,4,0
37,5,202926.38,341,58.7536231884058,5,0
68,5,242021.96,251,50.2,5,0
37,1,56633.57,37,50.96,1,0
372,1,15110.6,372,41.111111111111114,1,1
68,1,94715.78,68,52.470588235294116,1,0
372,1,5843.5,372,41.5,1,1
129,5,405101.99,341,48.52840909090909,5,0
221,1,40895.909999999996,221,57.84615384615385,1,1
341,1,15823.11,341,52.42857142857143,1,1
68,1,50250.8,68,43.22727272727273,1,0
7,4,127119.96,37,56.46511627906977,4,0
98,1,22150.47,98,41.84615384615385,1,0
37,3,206596.49,160,49.71910112359551,3,0
190,2,49199.770000000004,221,39.833333333333336,2,0
7,18,1764165.8800000001,160,49.16852367688022,18,0
310,1,2350.11,310,93.0,1,1
282,2,58983.36,282,48.35294117647059,2,1
37,11,563673.31,341,48.35585585585586,11,0
68,5,144849.41,282,50.41379310344828,5,0
282,1,101010.84,282,49.55,1,1
68,6,399108.66000000003,372,53.76712328767123,6,0
37,5,640571.73,341,50.188235294117646,5,0
68,1,58162.25,68,47.15384615384615,1,0
68,5,137981.06,190,50.795918367346935,5,0
37,11,434465.18,372,52.24683544303797,11,0
68,1,216436.03,68,54.13157894736842,1,0
98,2,106175.73,282,43.36,2,0
98,2,47565.07,282,57.625,2,0
7,28,891757.77,372,51.88662790697674,28,0
129,2,131977.19,282,48.333333333333336,2,0
372,2,34675.11,372,41.421052631578945,2,1
37,19,408036.54,372,47.36040609137056,19,0
37,1,17557.02,37,80.33333333333333,1,0
129,2,400186.44,282,51.94193548387097,2,0
7,1,19677.350000000002,7,58.8,1,0
7,8,237874.44,37,50.705263157894734,8,0
37,8,874352.38,341,47.72981366459627,8,0
282,2,37242.06,282,63.0,2,1
68,1,42267.740000000005,68,60.0625,1,0
7,12,815600.81,190,54.81184668989547,12,0
372,1,159972.87,372,48.45454545454545,1,1
98,1,45348.4,98,50.05555555555556,1,0
37,1,460223.54,37,52.426829268292686,1,0
190,5,286668.7,282,48.78512396694215,5,0
68,1,77320.24,68,58.25,1,0
37,3,173842.25,282,53.05,3,0
190,2,256372.51,372,44.8469387755102,2,0
129,4,230169.88,251,52.33980582524272,4,0
160,3,160384.73,282,43.149253731343286,3,0
98,2,57018.130000000005,282,54.34782608695652,2,0
37,6,376120.16000000003,282,51.79333333333334,6,0
221,2,41657.63,372,50.5625,2,1
7,2,72003.29,37,54.67857142857143,2,0
372,1,33704.72,372,44.86666666666667,1,1
7,10,1089206.21,221,49.83518930957684,10,0
37,22,857337.92,372,50.88307692307692,22,0
129,4,62443.56,372,48.32142857142857,4,0
7,13,252632.43,372,47.28421052631579,13,0
37,13,489888.32,221,49.76439790575916,13,0
98,1,78850.79,98,60.5,1,0
251,1,97143.23,251,51.68421052631579,1,1
37,2,69572.04,190,55.0,2,0
37,2,88927.21,190,49.964285714285715,2,0
68,1,42648.27,68,42.86363636363637,1,0
98,2,22199.19,129,63.875,2,0
160,1,34862.48,160,57.45454545454545,1,0
37,1,84195.95,37,55.0,1,0
190,3,28819.440000000002,221,48.75,3,0
7,4,115229.78,341,48.04255319148936,4,0
251,1,69805.16,251,50.75,1,1
129,2,11972.88,372,50.6,2,0
68,2,28790.879999999997,129,53.18181818181818,2,0
37,12,403210.89,251,51.16867469879518,12,0
221,3,66393.82,310,54.76923076923077,3,1
7,39,744865.24,372,50.40939597315436,39,0
37,7,335720.12,310,50.794871794871796,7,0
68,4,145861.19,310,44.90625,4,0
68,17,952083.02,341,50.86807387862797,17,0
68,1,36208.11,68,58.90909090909091,1,0
68,1,51374.22,68,68.75,1,0
68,1,32784.99,68,49.5,1,0
190,1,23949.170000000002,190,53.5,1,0
341,1,34282.64,341,36.94736842105263,1,1
7,3,48872.63,68,49.5,3,0
37,2,16686.64,190,44.888888888888886,2,0
37,2,49877.9,68,55.36842105263158,2,0
37,1,11279.09,37,68.0,1,0
372,2,32744.120000000003,372,58.38461538461539,2,1
129,5,183511.86000000002,282,49.90277777777778,5,0
68,3,22920.730000000003,372,46.5,3,0
37,4,65046.740000000005,372,44.42857142857143,4,0
160,3,26767.54,160,57.18181818181818,3,0
37,5,295044.58,190,49.286821705426355,5,0
37,7,361711.61,282,46.75539568345324,7,0
98,3,27244.78,190,57.0,3,0
7,10,655118.55,372,48.3840830449827,10,0
68,9,311478.08,341,52.886178861788615,9,0
37,6,405297.28,221,50.15723270440252,6,0
37,2,12096.32,98,32.0,2,0
37,7,466382.89,190,51.37078651685393,7,0
68,1,60.32,68,16.0,1,0
68,3,106251.27,341,49.94871794871795,3,0
190,2,96578.94,372,57.421052631578945,2,0
37,2,81611.95999999999,37,48.76923076923077,2,0
37,3,286160.45,372,52.554455445544555,3,0
37,1,114802.71,37,56.513513513513516,1,0
221,3,348562.65,341,51.05925925925926,3,1
7,5,506560.46,372,47.98522167487685,5,0
7,7,270041.89,341,50.475247524752476,7,0
372,1,136629.74,372,51.422222222222224,1,1
68,1,170542.52,68,49.65217391304348,1,0
310,3,138432.69,341,54.27272727272727,3,1
37,4,427605.19,372,52.13496932515337,4,0
7,6,323279.51,372,53.008,6,0
37,5,206804.43,68,54.670731707317074,5,0
129,1,102785.31,129,52.54545454545455,1,0
37,1,162894.5,37,56.45,1,0
7,16,1842647.62,372,50.62112676056338,16,0
7,8,567978.02,372,54.0,8,0
98,4,213624.08,251,50.043010752688176,4,0
37,5,376479.09,372,50.4635761589404,5,0
68,2,38345.53,98,50.473684210526315,2,0
7,8,1451021.3900000001,98,50.56672760511883,8,0
37,14,264248.05,341,50.17142857142857,14,0
310,1,12889.93,310,36.5,1,1
37,1,126719.88,37,55.76315789473684,1,0
37,6,177026.18,282,58.94736842105263,6,0
37,2,355538.28,372,49.64335664335665,2,0
282,1,12737.4,282,30.0,1,1
68,7,338831.26,341,51.238461538461536,7,0
160,11,820353.04,372,50.57798165137615,11,0
68,1,178809.87,68,56.13333333333333,1,0
37,26,1803495.11,372,50.793103448275865,26,0
37,4,242543.5,98,52.258426966292134,4,0
372,1,34457.62,372,42.5,1,1
129,3,17183.38,372,52.833333333333336,3,0
98,19,506440.28,372,46.370892018779344,19,0
7,7,183477.22,160,48.87012987012987,7,0
37,3,140061.07,68,50.98148148148148,3,0
7,21,2375451.49,372,50.652561247216035,21,0
68,1,106735.02,68,47.9622641509434,1,0
7,5,117459.04000000001,251,47.63265306122449,5,0
68,2,151683.94,68,52.29032258064516,2,0
37,1,162111.17,37,51.73684210526316,1,0
7,5,605343.31,310,51.52066115702479,5,0
68,3,742861.73,310,51.50819672131148,3,0
37,10,686044.47,251,46.15547703180212,10,0
221,3,76956.36,341,45.666666666666664,3,1
37,19,688644.02,372,52.89156626506024,19,0
251,1,48135.93,251,49.76190476190476,1,1
160,3,52329.090000000004,341,44.421052631578945,3,0
7,7,162149.46,341,52.85245901639344,7,0
68,3,111800.22,372,55.333333333333336,3,0
129,4,220486.81,310,53.45977011494253,4,0
129,2,39512.55,129,48.0625,2,0
37,1,6271.200000000001,37,90.0,1,0
7,9,151558.42,372,51.77777777777778,9,0
190,5,68805.82,372,50.65384615384615,5,0
37,2,46924.14,37,51.888888888888886,2,0
251,2,44881.9,282,46.0625,2,1
98,1,17484.370000000003,98,52.142857142857146,1,0
37,3,271909.57,251,51.20792079207921,3,0
129,1,39802.33,129,55.714285714285715,1,0
190,1,19219.12,190,58.285714285714285,1,0
251,1,74956.14,251,57.57692307692308,1,1
7,10,65140.030000000006,251,43.03225806451613,10,0
190,1,55241.99,190,52.61904761904762,1,0
7,2,67538.43000000001,129,53.96774193548387,2,0
68,3,89993.89,190,45.38095238095238,3,0
7,2,109598.56,37,48.07142857142857,2,0
282,1,5696.66,282,60.5,1,1
98,1,88392.55,98,41.51282051282051,1,0
7,8,228424.0,310,48.72527472527472,8,0
282,2,236522.1,310,50.0919540229885,2,1
68,1,73939.92,68,58.40909090909091,1,0
37,8,407257.01,372,52.06711409395973,8,0
98,5,981770.9,129,48.74641148325359,5,0
37,11,287147.44,372,46.28099173553719,11,0
37,2,7102.38,37,61.0,2,0
7,7,347767.37,221,49.82170542635659,7,0
7,1,16634.809999999998,7,55.0,1,0
7,6,30091.38,160,55.333333333333336,6,0
221,1,898.9,221,89.0,1,1
37,6,194577.16,310,47.05263157894737,6,0
372,1,3401.6000000000004,372,40.0,1,1
37,9,88116.13,372,45.24390243902439,9,0
310,3,29706.73,341,64.16666666666667,3,1
160,6,15055.68,310,58.333333333333336,6,0
37,2,50980.86,98,44.0,2,0
7,11,431538.17,372,50.5207100591716,11,0
98,4,145010.12,310,48.72,4,0
68,2,143710.88,98,61.38636363636363,2,0
7,4,111550.55,98,51.13636363636363,4,0
68,7,146821.65,372,56.094339622641506,7,0
37,2,24184.41,37,50.416666666666664,2,0
37,1,29387.13,37,47.13333333333333,1,0
7,4,161823.95,68,46.45333333333333,4,0
37,3,583845.21,190,52.05069124423963,3,0
7,27,691527.71,372,51.03358208955224,27,0
68,2,33386.95,341,40.25,2,0
37,4,589801.36,372,48.53846153846154,4,0
37,1,20129.63,37,53.57142857142857,1,0
68,3,4379.549999999999,160,37.666666666666664,3,0
68,3,17490.920000000002,372,45.888888888888886,3,0
190,2,5893.150000000001,372,54.25,2,0
98,7,393806.28,341,53.50322580645161,7,0
129,2,5525.96,251,45.0,2,0
68,1,25184.78,68,58.45454545454545,1,0
37,2,60214.61,160,48.95454545454545,2,0
98,3,60862.6,372,57.714285714285715,3,0
37,4,82237.92,310,53.375,4,0
251,3,79939.85,310,54.5625,3,1
98,2,212466.46,98,53.84415584415584,2,0
37,1,67437.54,37,57.27272727272727,1,0
160,1,38661.34,160,38.6,1,0
37,4,206321.8,372,49.83098591549296,4,0
7,5,267827.76,251,51.204081632653065,5,0
37,4,262858.02,282,50.1764705882353,4,0
7,3,33431.95,372,57.4,3,0
129,3,53634.72,251,45.09090909090909,3,0
160,1,53621.66,160,48.04545454545455,1,0
98,3,178301.47,221,54.95384615384615,3,0
129,6,121838.79000000001,341,52.020833333333336,6,0
7,11,752740.67,282,49.46583850931677,11,0
98,6,809736.97,310,50.0126582278481,6,0
221,1,114301.5,221,53.093023255813954,1,1
37,1,259246.58000000002,37,54.369565217391305,1,0
129,2,40016.82,129,41.714285714285715,2,0
37,6,197201.95,251,47.166666666666664,6,0
98,3,185193.95,251,57.04838709677419,3,0
37,5,1207102.69,372,48.59108527131783,5,0
282,1,9860.41,282,51.4,1,1
98,12,275307.58,251,53.53465346534654,12,0
341,5,196341.43,372,52.7887323943662,5,1
7,11,190637.32,310,48.073170731707314,11,0
68,3,140265.79,341,47.32258064516129,3,0
160,1,3225.6400000000003,160,44.0,1,0
37,22,750667.7,372,49.63973063973064,22,0
37,13,398109.62,372,53.14935064935065,13,0
129,1,135275.82,129,50.890625,1,0
7,14,388841.84,310,49.25675675675676,14,0
37,4,452824.7,129,51.741379310344826,4,0
37,5,177081.73,341,49.6,5,0
37,3,83192.14,372,56.92,3,0
37,2,74354.68000000001,37,50.607142857142854,2,0
98,1,5012.78,98,42.0,1,0
37,3,28126.65,282,47.55555555555556,3,0
37,2,185169.6,68,52.984375,2,0
37,2,213016.73,341,50.53086419753087,2,0
129,3,144506.80000000002,310,56.21153846153846,3,0
37,2,450640.93,37,55.839506172839506,2,0
129,6,536472.11,372,51.65608465608466,6,0
7,6,225824.39,68,50.052083333333336,6,0
37,4,321356.33,282,53.47826086956522,4,0
7,8,204127.47,372,54.984375,8,0
7,10,465568.33,372,47.57575757575758,10,0
68,4,323385.61,282,50.568,4,0
341,2,31699.27,341,44.0,2,1
37,6,170960.75,341,54.74025974025974,6,0
37,7,147691.96,282,52.75,7,0
7,9,503275.83,372,47.63380281690141,9,0
37,2,176492.87,37,51.738461538461536,2,0
37,4,109345.23000000001,190,48.642857142857146,4,0
282,1,1321.02,282,41.0,1,1
160,2,256575.39,310,50.03333333333333,2,0
37,7,1078006.66,282,49.296912114014255,7,0
37,8,293249.0,251,47.96694214876033,8,0
190,1,20493.98,190,41.75,1,0
68,1,79125.19,68,54.46666666666667,1,0
7,10,338124.39,341,53.48888888888889,10,0
7,5,110828.63,251,52.372093023255815,5,0
310,1,20159.2,310,56.333333333333336,1,1
341,1,15166.31,341,33.0,1,1
7,3,108747.16,68,55.3421052631579,3,0
251,1,47896.88,251,50.77777777777778,1,1
129,1,7827.889999999999,129,48.42857142857143,1,0
160,1,27336.51,160,49.888888888888886,1,0
190,1,85656.13,190,55.15625,1,0
68,1,111333.0,68,53.85,1,0
160,7,625943.5,372,47.770992366412216,7,0
341,1,24160.51,341,34.285714285714285,1,1
7,5,335573.45,98,49.61940298507463,5,0
37,7,53430.86,282,50.074074074074076,7,0
129,2,68102.64,282,52.166666666666664,2,0
37,7,158446.16,372,54.17307692307692,7,0
282,1,52186.32,282,46.416666666666664,1,1
37,15,1347445.05,310,53.28952772073922,15,0
251,1,58308.82,251,54.45,1,1
251,1,27031.41,251,47.46666666666667,1,1
7,2,121801.39,98,47.0,2,0
129,3,90632.51,372,51.285714285714285,3,0
37,6,228490.61000000002,310,51.705882352941174,6,0
68,1,26575.4,68,49.55555555555556,1,0
221,4,38953.05,282,50.375,4,1
37,1,33147.85,37,49.857142857142854,1,0
98,1,64520.97,98,54.0,1,0
37,2,55651.3,190,49.4,2,0
7,3,32295.329999999998,190,51.8,3,0
37,3,174235.24000000002,372,53.40298507462686,3,0
37,4,250235.71,190,49.431372549019606,4,0
37,6,612540.1900000001,251,52.61135371179039,6,0
37,11,224290.79,310,44.01904761904762,11,0
37,2,17512.58,98,52.6,2,0
37,8,341867.92,282,48.92413793103448,8,0
310,1,31588.05,310,51.4,1,1
37,3,29770.02,221,42.642857142857146,3,0
68,4,145737.98,190,53.53333333333333,4,0
310,1,46287.7,310,54.5,1,1
98,2,38464.18,98,43.6875,2,0
7,9,261910.98,160,54.5632183908046,9,0
221,1,11819.28,221,53.5,1,1
68,5,135902.97,310,49.5625,5,0
221,1,35597.31,221,45.93333333333333,1,1
190,3,223381.5,372,56.9,3,0
68,6,342860.36,341,51.49618320610687,6,0
68,2,54449.200000000004,372,46.47826086956522,2,0
7,8,158206.12,129,52.38157894736842,8,0
68,2,4297.81,68,59.5,2,0
251,1,26301.030000000002,251,61.4,1,1
37,9,256798.58000000002,372,53.51685393258427,9,0
129,2,143179.12,372,48.0655737704918,2,0
68,3,38528.68,221,41.4,3,0
37,7,611039.6900000001,372,50.358649789029535,7,0
37,9,85501.42,190,50.457142857142856,9,0
282,2,85668.8,372,58.89655172413793,2,1
37,1,89906.6,37,58.55172413793103,1,0
37,3,262780.83,372,53.96875,3,0
68,1,108999.65,68,47.6,1,0
37,6,368321.11,68,51.28947368421053,6,0
190,9,179855.36,372,53.223880597014926,9,0
68,1,20622.45,68,55.07692307692308,1,0
68,1,20899.5,68,52.857142857142854,1,0
37,9,485030.75,372,48.68075117370892,9,0
282,1,10617.189999999999,282,37.5,1,1
68,11,403202.96,372,51.43292682926829,11,0
68,7,251655.91999999998,372,54.82692307692308,7,0
251,1,27295.92,251,65.66666666666667,1,1
7,10,801505.2,372,54.2992700729927,10,0
37,1,76313.63,37,52.76,1,0
37,14,1247115.31,372,52.49152542372882,14,0
7,2,177085.65,37,56.92063492063492,2,0
68,1,78393.46,68,58.32142857142857,1,0
310,2,127537.22,372,50.285714285714285,2,1
310,1,58506.49,310,56.333333333333336,1,1
37,6,132500.24,372,49.42553191489362,6,0
37,8,568955.93,372,51.63942307692308,8,0
98,2,111435.7,160,44.744680851063826,2,0
282,11,187951.9,372,55.6986301369863,11,1
37,14,1335243.7,372,49.42124542124542,14,0
7,2,96101.13,37,44.52777777777778,2,0
37,1,65742.57,37,55.88,1,0
190,1,34998.42,190,56.857142857142854,1,0
37,2,72761.85,372,51.86206896551724,2,0
37,6,312023.73,372,49.2,6,0
37,2,38072.01,37,44.0,2,0
7,17,1399244.1300000001,372,48.63780918727915,17,0
341,2,38342.97,372,46.75,2,1
129,2,115884.7,190,54.075,2,0
7,30,1024568.3,372,50.05159705159705,30,0
68,1,81429.05,68,47.96774193548387,1,0
221,1,20187.75,221,57.22222222222222,1,1
37,1,130872.46,37,52.18181818181818,1,0
129,1,145961.38,129,46.710144927536234,1,0
7,2,145232.8,282,48.175438596491226,2,0
372,1,105192.48,372,51.58974358974359,1,1
129,2,249948.6,190,52.793103448275865,2,0
37,1,53830.41,37,60.833333333333336,1,0
7,2,275037.02,37,46.732142857142854,2,0
68,2,181819.39,310,49.61538461538461,2,0
129,2,32624.45,341,43.8125,2,0
160,2,331423.02,372,51.86290322580645,2,0
68,5,22281.97,372,47.25,5,0
221,1,56603.0,221,53.91304347826087,1,1
160,2,332857.18,190,52.40157480314961,2,0
7,3,185225.56,160,46.0625,3,0
129,2,106597.57,129,53.473684210526315,2,0
129,4,12549.39,251,47.833333333333336,4,0
68,5,285607.39,282,46.83620689655172,5,0
37,1,68701.52,37,53.111111111111114,1,0
251,2,152230.92,341,43.42028985507246,2,1
251,1,34492.85,251,57.4,1,1
68,1,14302.130000000001,68,32.77777777777778,1,0
129,3,233887.17,310,56.723404255319146,3,0
68,7,722482.47,341,48.234693877551024,7,0
37,1,143193.23,37,56.577777777777776,1,0
37,7,290657.91,372,47.00806451612903,7,0
37,7,336005.11,372,50.88732394366197,7,0
37,4,274831.13,190,51.30357142857143,4,0
7,2,257842.91,37,50.44117647058823,2,0
310,1,703.4399999999999,310,12.0,1,1
7,9,324962.39,372,49.355555555555554,9,0
37,3,162900.56,68,47.98550724637681,3,0
37,1,126158.04,37,51.568627450980394,1,0
129,2,81599.28,129,48.6,2,0
37,4,163854.91,190,46.94736842105263,4,0
37,1,170000.28,37,46.06060606060606,1,0
37,6,213766.09,310,54.82716049382716,6,0
372,1,121190.53,372,46.22641509433962,1,1
37,21,168548.13999999998,372,50.869565217391305,21,0
372,1,1128.46,372,17.0,1,1
98,1,19783.989999999998,98,32.0,1,0
98,2,149195.08,341,54.09090909090909,2,0
160,3,31127.18,160,38.857142857142854,3,0
37,2,75302.79,37,59.642857142857146,2,0
37,11,405246.25,341,53.375,11,0
7,43,1167595.2,372,50.04106776180698,43,0
68,5,26844.08,98,50.27272727272727,5,0
129,3,170103.88999999998,372,48.73972602739726,3,0
7,2,242032.5,68,46.44859813084112,2,0
37,9,565739.62,310,54.65686274509804,9,0
37,4,118759.47,372,52.3,4,0
282,1,15116.27,282,44.833333333333336,1,1
37,2,87236.1,341,51.121212121212125,2,0
37,2,9782.869999999999,68,28.333333333333332,2,0
129,1,3591.87,129,67.0,1,0
98,1,81992.49,98,53.964285714285715,1,0
310,3,37001.66,310,59.583333333333336,3,1
160,7,1363185.49,310,49.394160583941606,7,0
37,10,1940875.14,372,50.287978863936594,10,0
98,2,29584.83,372,62.55555555555556,2,0
37,16,1135029.94,372,53.091981132075475,16,0
160,3,409315.58,372,45.387978142076506,3,0
372,1,23684.48,372,45.705882352941174,1,1
68,1,53359.89,68,45.28125,1,0
37,4,210779.21,221,50.40229885057471,4,0
7,16,1271153.16,372,51.82306163021869,16,0
98,1,66.3,98,2.0,1,0
37,5,591181.41,310,51.51627906976744,5,0
190,1,19130.97,190,39.44444444444444,1,0
7,5,189312.68,68,50.81944444444444,5,0
37,3,74979.92,282,57.407407407407405,3,0
129,2,19675.77,160,44.875,2,0
68,1,38467.04,68,44.625,1,0
310,1,52428.92,310,50.526315789473685,1,1
37,2,83214.71,37,41.888888888888886,2,0
310,2,127208.52,372,44.33898305084746,2,1
37,1,31980.79,37,35.93333333333333,1,0
37,3,327937.58,190,49.43939393939394,3,0
68,3,71268.29,310,49.758620689655174,3,0
251,2,98495.77,310,54.6,2,1
7,12,1111391.6,341,52.66425120772947,12,0
37,8,1139954.57,341,50.37179487179487,8,0
251,1,69244.46,251,43.94117647058823,1,1
37,9,329908.76,341,49.8671875,9,0
98,4,81134.32,190,47.303030303030305,4,0
37,3,237793.22,372,50.02298850574713,3,0
68,8,639586.76,372,49.80237154150198,8,0
68,4,121425.41,341,50.14035087719298,4,0
221,2,62737.71,282,38.42857142857143,2,1
190,4,172241.68,372,47.816901408450704,4,0
98,2,69296.46,310,54.541666666666664,2,0
37,21,1064099.37,372,49.93556085918854,21,0
37,1,211171.63,37,50.59036144578313,1,0
7,30,295544.94,372,53.49090909090909,30,0
68,1,3005.1,68,30.0,1,0
7,1,118225.18000000001,7,51.09803921568628,1,0
37,2,38770.369999999995,221,53.0,2,0
37,1,114080.3,37,48.680851063829785,1,0
7,6,73919.28,190,52.17857142857143,6,0
37,2,201609.59,37,51.705128205128204,2,0
98,4,52867.92,310,60.333333333333336,4,0
7,43,676400.36,341,53.625,43,0
190,2,4815.84,190,50.333333333333336,2,0
310,2,173515.02,372,56.225806451612904,2,1
221,1,11644.85,221,50.5,1,1
68,8,68990.59,372,57.925925925925924,8,0
37,2,255883.43,37,54.25,2,0
129,3,101840.18000000001,282,56.81578947368421,3,0
129,5,515788.18,372,49.86854460093897,5,0
7,13,145697.35,372,48.23728813559322,13,0
37,1,75749.23,37,50.39393939393939,1,0
7,18,536185.55,372,52.65174129353234,18,0
7,5,231937.16,160,46.58510638297872,5,0
341,5,284595.33,372,50.008620689655174,5,1
190,1,9387.34,190,49.0,1,0
